AREA_2,CODE_2,NAME_2,adm0,adm1,adm2,adm3,islands,province,regency,district,residency,government,division,subdivision,nativemen,nativewomen,nativetotal,eurmen,eurwomen,eurtotal,chinesemen,chinesewomen,chinesetotal,othermen,otherwomen,othertotal,totalmen,totalwomen,total
CELEBES EN ONDERHOORIGHEDEN,28,Kendari,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. BOETON EN LAIWOEI,Kendari,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. BOETON EN LAIWOEI,Kendari,45178,44082,89260,14,11,25,298,152,450,52,47,99,45542,44292,89834
CELEBES EN ONDERHOORIGHEDEN,30,Boeton en Toekang Besi eilanden,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. BOETON EN LAIWOEI,Boeton en Toekang Besi eilanden,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. BOETON EN LAIWOEI,Boeton en Toekangbesi eil,102372,119921,222293,84,49,133,155,62,217,13,9,22,102624,120041,222665
CELEBES EN ONDERHOORIGHEDEN,29,Moena,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. BOETON EN LAIWOEI,Moena,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. BOETON EN LAIWOEI,Moena,40170,47516,87686,18,9,27,100,76,176,8,5,13,40296,47606,87902
CELEBES EN ONDERHOORIGHEDEN,13,Wadjo,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. BONE,Wadjo,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. BONE,Wadjo,92372,99697,192069,32,20,52,158,78,236,92,67,159,92654,99862,192516
CELEBES EN ONDERHOORIGHEDEN,11,Bone,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. BONE,Bone,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. BONE,Bone,168296,176616,344912,50,30,80,205,112,317,228,265,493,168779,177023,345802
CELEBES EN ONDERHOORIGHEDEN,12,Soppeng,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. BONE,Soppeng,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. BONE,Soppeng,55265,58077,113342,3,3,6,67,45,112,163,172,335,55498,58297,113795
CELEBES EN ONDERHOORIGHEDEN,7,Bonthain,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. BONTHAIN,Bonthain,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. BONTHAIN,Bonthain,32019,32300,64319,41,49,90,194,176,370,13,11,24,32267,32536,64803
CELEBES EN ONDERHOORIGHEDEN,8,Boeloekoemba,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. BONTHAIN,Boeloekoemba,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. BONTHAIN,Boeloekoemba,56542,58064,114606,28,16,44,85,60,145,21,16,37,56676,58156,114832
CELEBES EN ONDERHOORIGHEDEN,9,Sindjai,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. BONTHAIN,Sindjai,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. BONTHAIN,Sindjai,46937,49835,96772,6,5,11,97,49,146,67,40,107,47107,49929,97036
CELEBES EN ONDERHOORIGHEDEN,10,Saleier,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. BONTHAIN,Saleier,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. BONTHAIN,Saleier,37047,39060,76107,4,1,5,258,124,382,4,3,7,37313,39188,76501
CELEBES EN ONDERHOORIGHEDEN,25,Masamba,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. LOEWOE,Masamba,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. LOEWOE,Masamba,27017,27356,54373,5,4,9,48,25,73,4,6,10,27074,27391,54465
CELEBES EN ONDERHOORIGHEDEN,23,Makale-Rantepao,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. LOEWOE,Makale-Rantepao,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. LOEWOE,Mkale-Rantepao,92555,93714,186269,33,28,61,52,36,88,2,2,4,92642,93780,186422
CELEBES EN ONDERHOORIGHEDEN,24,Palopo,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. LOEWOE,Palopo,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. LOEWOE,Palopo,44929,44865,89794,62,47,109,223,127,350,90,88,178,45304,45127,90431
CELEBES EN ONDERHOORIGHEDEN,27,Kolaka,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. LOEWOE,Kolaka,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. LOEWOE,Kolaka,18633,17250,35883,5,4,9,66,46,112,13,13,26,18717,17313,36030
CELEBES EN ONDERHOORIGHEDEN,26,Malili,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. LOEWOE,Malili,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. LOEWOE,Malili,14782,13677,28459,19,15,34,84,65,149,39,18,57,14924,13775,28699
CELEBES EN ONDERHOORIGHEDEN,6,Djeneponto,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. MAKASSAR,Djeneponto,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. MAKASSAR,Djeneponto,73182,74390,147572,14,10,24,28,28,56,0,0,0,73224,74428,147652
CELEBES EN ONDERHOORIGHEDEN,5,Takalar,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. MAKASSAR,Takalar,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. MAKASSAR,Takalar,54847,55155,110002,2,2,4,162,136,298,0,0,0,55011,55293,110304
CELEBES EN ONDERHOORIGHEDEN,4,Goa,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. MAKASSAR,Goa,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. MAKASSAR,Goa,49829,50917,100746,22,16,38,307,193,500,10,13,23,50168,51139,101307
CELEBES EN ONDERHOORIGHEDEN,2,Maros,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. MAKASSAR,Maros,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. MAKASSAR,Maros,48097,49436,97533,19,10,29,118,73,191,13,11,24,48247,49530,97777
CELEBES EN ONDERHOORIGHEDEN,1,Makassar,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. MAKASSAR,Makassar,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. MAKASSAR,Makassar,53578,47727,101305,1744,1713,3457,9277,6205,15482,475,322,797,65074,55967,121041
CELEBES EN ONDERHOORIGHEDEN,3,Pangkadjene,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. MAKASSAR,Pangkadjene,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. MAKASSAR,Pangkadjene,46896,47201,94097,5,4,9,85,75,160,11,7,18,46997,47287,94284
CELEBES EN ONDERHOORIGHEDEN,22,Mamoedjoe,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. MANDAR,Mamoedjoe,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. MANDAR,Mamoedjoe,21517,20421,41938,16,5,21,136,72,208,48,34,82,21717,20532,42249
CELEBES EN ONDERHOORIGHEDEN,19,Balangnipasche en Binoeangsche Benedenlanden,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. MANDAR,Balangnipasche en Binoeangsche Benedenlanden,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. MANDAR,Balangnipasche en Binoeangsche Benedenlanden,48497,49941,98438,4,4,8,111,101,212,39,45,84,48651,50091,98742
CELEBES EN ONDERHOORIGHEDEN,20,Madjene,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. MANDAR,Madjene,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. MANDAR,Madjene,33382,34393,67775,23,23,46,99,48,147,22,24,46,33526,34488,68014
CELEBES EN ONDERHOORIGHEDEN,21,Boven-Binoeang en Pitoe-Oeloema-Salo,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. MANDAR,Boven-Binoeang en Pitoe-Oeloema-Salo,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. MANDAR,Boven-Binoeang en Pitoe-oeloema-salo,19859,20125,39984,18,13,31,24,14,38,6,1,7,19907,20153,40060
CELEBES EN ONDERHOORIGHEDEN,14,Barroe,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. PARE-PARE,Barroe,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. PARE-PARE,Barroe,29813,29892,59705,6,1,7,64,42,106,119,113,232,30002,30048,60050
CELEBES EN ONDERHOORIGHEDEN,17,Pinrang,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. PARE-PARE,Pinrang,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. PARE-PARE,Pinrang,38171,39310,77481,2,1,3,32,24,56,109,99,208,38314,39434,77748
CELEBES EN ONDERHOORIGHEDEN,18,Enrekang,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. PARE-PARE,Enrekang,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. PARE-PARE,Enrekang,37068,39166,76234,15,13,28,43,25,68,0,0,0,37126,39204,76330
CELEBES EN ONDERHOORIGHEDEN,16,Sidenreng-Rappang,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. PARE-PARE,Sidenreng-Rappang,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. PARE-PARE,Sidenreng-Rappang,56549,60615,117164,0,1,1,89,45,134,326,369,695,56964,61030,117994
CELEBES EN ONDERHOORIGHEDEN,15,Pare-Pare,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Govern. CELEBES EN ONDERH,Div. PARE-PARE,Pare-Pare,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,,Govern. CELEBES EN ONDERH,Div. PARE-PARE,Pare - Pare,18274,18825,37099,69,67,136,242,159,401,162,168,330,18747,19219,37966
ZUIDER- EN OOSTERAFD. VAN BORNEO,6,Martapoera,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. BANDJERMASIN,Martapoera,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. BANDJERMASIN,Martapoera,36387,38052,74439,66,43,109,109,81,190,320,332,652,36882,38508,75390
ZUIDER- EN OOSTERAFD. VAN BORNEO,7,Bandjermasin,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. BANDJERMASIN,Bandjermasin,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. BANDJERMASIN,Bandjermasin,38573,40145,78718,523,430,953,2713,2326,5039,909,1069,1978,42718,43970,86688
ZUIDER- EN OOSTERAFD. VAN BORNEO,5,Pelaihari,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. BANDJERMASIN,Pelaihari,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. BANDJERMASIN,Pelaihari,13019,13080,26099,14,8,22,267,250,517,97,70,167,13397,13408,26805
ZUIDER- EN OOSTERAFD. VAN BORNEO,8,Marabahan,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. BANDJERMASIN,Marabahan,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. BANDJERMASIN,Marabahan,10515,11069,21584,0,0,0,1,4,5,59,59,118,10575,11132,21707
ZUIDER- EN OOSTERAFD. VAN BORNEO,26,Tidoengsche landen,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. BOELOENGAN,Tidoengsche landen,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. BOELOENGAN,Tidoengsche landen,13821,13682,27503,2,0,2,147,56,203,128,116,244,14098,13854,27952
ZUIDER- EN OOSTERAFD. VAN BORNEO,25,Apokajan,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. BOELOENGAN,Apokajan,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. BOELOENGAN,Apokajan,8601,8269,16870,9,0,9,1,0,1,0,0,0,8611,8269,16880
ZUIDER- EN OOSTERAFD. VAN BORNEO,24,Boeloengan,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. BOELOENGAN,Boeloengan,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. BOELOENGAN,Boeloengan,14322,12072,26394,366,238,604,2387,1100,3487,360,279,639,17435,13689,31124
ZUIDER- EN OOSTERAFD. VAN BORNEO,17,Moearatewe,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. DOESOENLANDEN,Moearatewe,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. DOESOENLANDEN,Moearatewe,18523,18185,36708,6,1,7,138,89,227,7,2,9,18674,18277,36951
ZUIDER- EN OOSTERAFD. VAN BORNEO,18,Poeroektjaoe,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. DOESOENLANDEN,Poeroektjaoe,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. DOESOENLANDEN,Poeroektjaoe,9513,8810,18323,21,14,35,86,70,156,0,0,0,9620,8894,18514
ZUIDER- EN OOSTERAFD. VAN BORNEO,13,Kandangan (in ZUIDER- EN OOSTERAFD. VAN BORNEO),"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. HOELOESOENGAI,Kandangan (in ZUIDER- EN OOSTERAFD. VAN BORNEO),"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. HOELOESOENGAI,Kandangan,59177,64049,123226,44,43,87,100,71,171,207,215,422,59528,64378,123906
ZUIDER- EN OOSTERAFD. VAN BORNEO,14,Barabai,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. HOELOESOENGAI,Barabai,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. HOELOESOENGAI,Barabai,59035,64718,123753,27,11,38,192,103,295,141,133,274,59395,64965,124360
ZUIDER- EN OOSTERAFD. VAN BORNEO,15,Amoentai,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. HOELOESOENGAI,Amoentai,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. HOELOESOENGAI,Amoentai,76516,82944,159460,16,8,24,75,55,130,14,8,22,76621,83015,159636
ZUIDER- EN OOSTERAFD. VAN BORNEO,12,Rantau,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. HOELOESOENGAI,Rantau,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. HOELOESOENGAI,Rantau,27460,30339,57799,10,8,18,25,16,41,16,17,33,27511,30380,57891
ZUIDER- EN OOSTERAFD. VAN BORNEO,16,Tandjoeng (in ZUIDER- EN OOSTERAFD. VAN BORNEO),"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. HOELOESOENGAI,Tandjoeng (in ZUIDER- EN OOSTERAFD. VAN BORNEO),"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. HOELOESOENGAI,Tandjoeng,42065,45268,87333,20,7,27,67,33,100,0,0,0,42152,45308,87460
ZUIDER- EN OOSTERAFD. VAN BORNEO,2,Sampit,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. KOEALAKAPOEAS,Sampit,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. KOEALAKAPOEAS,Sampit,30722,29323,60045,12,7,19,503,360,863,81,77,158,31318,29767,61085
ZUIDER- EN OOSTERAFD. VAN BORNEO,4,Beneden-Dajak,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. KOEALAKAPOEAS,Beneden-Dajak,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. KOEALAKAPOEAS,Beneden-Dajak,20232,19702,39934,16,9,25,234,191,425,5,3,8,20487,19905,40392
ZUIDER- EN OOSTERAFD. VAN BORNEO,1,Kotawaringin,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. KOEALAKAPOEAS,Kotawaringin,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. KOEALAKAPOEAS,Kota Waringin,14451,13388,27839,3,2,5,202,149,351,59,66,125,14715,13605,28320
ZUIDER- EN OOSTERAFD. VAN BORNEO,3,Boven-Dajak,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. KOEALAKAPOEAS,Boven-Dajak,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. KOEALAKAPOEAS,Boven-Dajak,8443,8878,17321,4,2,6,3,2,5,0,0,0,8450,8882,17332
ZUIDER- EN OOSTERAFD. VAN BORNEO,22,Boven-Mahakam,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. SAMARINDA,Boven-Mahakam,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. SAMARINDA,Boven-Mahakam,6405,5632,12037,8,8,16,95,50,145,11,25,36,6519,5715,12234
ZUIDER- EN OOSTERAFD. VAN BORNEO,19,Balikpapan,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. SAMARINDA,Balikpapan,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. SAMARINDA,Balikpapan,23637,15413,39050,714,537,1251,3771,1413,5184,1038,172,1210,29160,17535,46695
ZUIDER- EN OOSTERAFD. VAN BORNEO,23,Beraoe,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. SAMARINDA,Beraoe,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. SAMARINDA,Beraoe,10888,8671,19559,73,54,127,477,238,715,149,94,243,11587,9057,20644
ZUIDER- EN OOSTERAFD. VAN BORNEO,20,West-Koetai,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. SAMARINDA,West-Koetai,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. SAMARINDA,West-Koetai,42746,38710,81456,51,26,77,1035,437,1472,186,107,293,44018,39280,83298
ZUIDER- EN OOSTERAFD. VAN BORNEO,21,Oost-Koetai,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. SAMARINDA,Oost-Koetai,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. SAMARINDA,Oost-Koetai,24182,19589,43771,508,333,841,2759,1244,4003,422,187,609,27871,21353,49224
ZUIDER- EN OOSTERAFD. VAN BORNEO,11,Pasir,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. Z.O.K.V. BORNEO,Pasir,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. Z.O.K.V. BORNEO,Pasir,20546,19344,39890,39,23,62,562,245,807,110,47,157,21257,19659,40916
ZUIDER- EN OOSTERAFD. VAN BORNEO,9,Poelaulaoet,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. Z.O.K.V. BORNEO,Poelaulaoet,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. Z.O.K.V. BORNEO,Poelaulaoet,15478,12454,27932,92,89,181,708,437,1145,152,116,268,16430,13096,29526
ZUIDER- EN OOSTERAFD. VAN BORNEO,10,Tanahboemboe,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy Z. EN O. AFD. V. BORNEO,Div. Z.O.K.V. BORNEO,Tanahboemboe,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy Z. EN O. AFD. V. BORNEO,,Div. Z.O.K.V. BORNEO,Tanahboemboe,20246,20198,40444,11,6,17,413,199,612,112,99,211,20782,20502,41284
BALI EN LOMBOK,10,Oost-Lombok,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",Rsdcy. BALI EN LOMBOK,Div. LOMBOK,Oost-Lombok,"BORNEO, CELEBES, THE LESSER SUNDA ISLANDS AND THE MOLUCCAS",,,,Rsdcy. BALI EN LOMBOK,,Div. LOMBOK,Oost-Lombok,129123,133800,262923,9,10,19,438,299,737,157,180,337,129727,134289,264016
